record_number,date,time,location,sample_duration_s,flow_CFM,laser_ok,flow_ok,temp_ok,rh_ok,timestamp_valid,temp_C,RH_pct,ch1_size_um,ch1_diff_counts,ch1_diff_ft3,ch1_diff_m3,ch1_diff_mass_ugm3,ch1_sum_m3,ch1_pm_ugm3,ch2_size_um,ch2_diff_counts,ch2_diff_ft3,ch2_diff_m3,ch2_diff_mass_ugm3,ch2_sum_m3,ch2_pm_ugm3,ch3_size_um,ch3_diff_counts,ch3_diff_ft3,ch3_diff_m3,ch3_diff_mass_ugm3,ch3_sum_m3,ch3_pm_ugm3,ch4_size_um,ch4_diff_counts,ch4_diff_ft3,ch4_diff_m3,ch4_diff_mass_ugm3,ch4_sum_m3,ch4_pm_ugm3,ch5_size_um,ch5_diff_counts,ch5_diff_ft3,ch5_diff_m3,ch5_diff_mass_ugm3,ch5_sum_m3,ch5_pm_ugm3,ch6_size_um,ch6_diff_counts,ch6_diff_ft3,ch6_diff_m3,ch6_diff_mass_ugm3,ch6_sum_m3,ch6_pm_ugm3,sync_time
29832,2026-08-04,00:15:02,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,440.0,4400.0,155394.0,0.01,163163.0,0.0,0.5,22.0,220.0,7769.0,0.0,7769.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T00:15:08.075696
29833,2026-08-04,00:17:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,627.0,6270.0,221436.0,0.02,233090.0,0.0,0.5,33.0,330.0,11654.0,0.01,11654.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:17:09.176681
29834,2026-08-04,00:19:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,59,0.3,772.0,7721.0,272665.0,0.02,287145.0,0.0,0.5,40.0,400.0,14127.0,0.01,14480.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:19:05.275337
29835,2026-08-04,00:21:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,396.0,3959.0,139838.0,0.01,145488.0,0.0,0.5,16.0,159.0,5650.0,0.0,5650.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T00:21:06.378405
29836,2026-08-04,00:23:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,60,0.3,253.0,2529.0,89344.0,0.01,93934.0,0.0,0.5,13.0,129.0,4590.0,0.0,4590.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T00:23:07.474416
29837,2026-08-04,00:25:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,60,0.3,910.0,9101.0,321413.0,0.03,330595.0,0.0,0.5,24.0,240.0,8476.0,0.0,9182.0,0.03,1.0,0.0,0.0,0.0,0.0,706.0,0.03,2.5,2.0,20.0,706.0,0.05,706.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-04T00:25:08.573659
29838,2026-08-04,00:27:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,461.0,4610.0,162816.0,0.01,170585.0,0.0,0.5,20.0,200.0,7063.0,0.0,7769.0,0.01,1.0,2.0,20.0,706.0,0.0,706.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T00:27:04.715251
29839,2026-08-04,00:29:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,501.0,5010.0,176930.0,0.01,184345.0,0.0,0.5,19.0,190.0,6709.0,0.0,7415.0,0.01,1.0,1.0,10.0,353.0,0.0,706.0,0.01,2.5,0.0,0.0,0.0,0.0,353.0,0.01,5.0,1.0,10.0,353.0,0.2,353.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.21,2026-08-04T00:29:06.394386
29840,2026-08-04,00:31:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,60,0.3,777.0,7769.0,274386.0,0.02,289923.0,0.0,0.5,43.0,429.0,15184.0,0.01,15537.0,0.02,1.0,1.0,9.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:31:07.494781
29841,2026-08-04,00:33:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,755.0,7550.0,266640.0,0.02,275468.0,0.0,0.5,24.0,240.0,8475.0,0.0,8828.0,0.02,1.0,0.0,0.0,0.0,0.0,353.0,0.02,2.5,1.0,10.0,353.0,0.02,353.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T00:33:08.594060
29842,2026-08-04,00:35:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,558.0,5579.0,197054.0,0.02,206588.0,0.0,0.5,27.0,269.0,9534.0,0.01,9534.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:35:04.711574
29843,2026-08-04,00:37:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,625.0,6250.0,220747.0,0.02,230283.0,0.0,0.5,26.0,260.0,9183.0,0.01,9536.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:37:06.394813
29844,2026-08-04,00:39:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,1010.0,10100.0,356709.0,0.03,369776.0,0.0,0.5,36.0,360.0,12714.0,0.01,13067.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T00:39:07.491624
29845,2026-08-04,00:41:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,1096.0,10960.0,387054.0,0.03,402945.0,0.0,0.5,44.0,440.0,15538.0,0.01,15891.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T00:41:08.651459
29846,2026-08-04,00:43:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,943.0,9430.0,333041.0,0.03,345048.0,0.0,0.5,33.0,330.0,11654.0,0.01,12007.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T00:43:09.747222
29847,2026-08-04,00:45:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1423.0,14230.0,502530.0,0.04,526190.0,0.0,0.5,65.0,650.0,22954.0,0.01,23660.0,0.04,1.0,2.0,20.0,706.0,0.0,706.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-04T00:45:05.843423
29848,2026-08-04,00:47:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,60,0.3,1141.0,11411.0,402976.0,0.03,419574.0,0.0,0.5,43.0,430.0,15186.0,0.01,16598.0,0.03,1.0,3.0,30.0,1059.0,0.01,1412.0,0.04,2.5,1.0,10.0,353.0,0.02,353.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-04T00:47:07.515485
29849,2026-08-04,00:49:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,774.0,7739.0,273330.0,0.02,283923.0,0.0,0.5,28.0,279.0,9887.0,0.01,10593.0,0.02,1.0,2.0,19.0,706.0,0.0,706.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:49:08.614477
29850,2026-08-04,00:51:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,663.0,6630.0,234153.0,0.02,241922.0,0.0,0.5,22.0,220.0,7769.0,0.0,7769.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-04T00:51:09.709098
29851,2026-08-04,00:53:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,812.0,8121.0,286795.0,0.02,297037.0,0.0,0.5,29.0,290.0,10242.0,0.01,10242.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T00:53:05.911729
29852,2026-08-04,00:55:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,60,0.3,726.0,7259.0,256375.0,0.02,271559.0,0.0,0.5,41.0,409.0,14478.0,0.01,15184.0,0.02,1.0,1.0,9.0,353.0,0.0,706.0,0.03,2.5,1.0,9.0,353.0,0.02,353.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-04T00:55:07.013983
29853,2026-08-04,00:57:02,Location 1,60.0,0.1,True,True,True,True,False,21.5,60,0.3,555.0,5550.0,196013.0,0.02,204842.0,0.0,0.5,23.0,230.0,8123.0,0.0,8829.0,0.02,1.0,2.0,20.0,706.0,0.0,706.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-04T00:57:08.107439
29854,2026-08-04,00:59:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,418.0,4180.0,147629.0,0.01,153986.0,0.0,0.5,17.0,170.0,6004.0,0.0,6357.0,0.01,1.0,1.0,10.0,353.0,0.0,353.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T00:59:09.200129
29855,2026-08-04,01:01:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,1008.0,10077.0,355898.0,0.03,365077.0,0.0,0.5,24.0,239.0,8473.0,0.0,9179.0,0.03,1.0,2.0,19.0,706.0,0.0,706.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T01:01:05.886085
29856,2026-08-04,01:03:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,806.0,8060.0,284663.0,0.02,294551.0,0.0,0.5,26.0,260.0,9182.0,0.01,9888.0,0.02,1.0,1.0,10.0,353.0,0.0,706.0,0.03,2.5,1.0,10.0,353.0,0.02,353.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-04T01:03:06.987563
29857,2026-08-04,01:05:02,Location 1,60.0,0.1,True,True,True,True,False,21.6,60,0.3,496.0,4961.0,175208.0,0.01,182626.0,0.0,0.5,21.0,210.0,7418.0,0.0,7418.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T01:05:08.087796
29858,2026-08-04,01:07:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,60,0.3,424.0,4239.0,149727.0,0.01,156789.0,0.0,0.5,20.0,199.0,7062.0,0.0,7062.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T01:07:09.186266
29859,2026-08-04,01:09:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,59,0.3,709.0,7090.0,250392.0,0.02,260280.0,0.0,0.5,28.0,280.0,9888.0,0.01,9888.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T01:09:05.281620
29860,2026-08-04,01:11:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1083.0,10828.0,382401.0,0.03,397936.0,0.0,0.5,42.0,419.0,14829.0,0.01,15535.0,0.03,1.0,2.0,19.0,706.0,0.0,706.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:11:06.380079
29861,2026-08-04,01:13:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,874.0,8738.0,308612.0,0.03,322735.0,0.0,0.5,37.0,369.0,13064.0,0.01,14123.0,0.03,1.0,2.0,19.0,706.0,0.0,1059.0,0.04,2.5,1.0,9.0,353.0,0.02,353.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-04T01:13:07.477280
29862,2026-08-04,01:15:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,717.0,7171.0,253242.0,0.02,266663.0,0.0,0.5,37.0,370.0,13068.0,0.01,13421.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T01:15:08.580948
29863,2026-08-04,01:17:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,1338.0,13379.0,472498.0,0.04,492273.0,0.0,0.5,55.0,549.0,19422.0,0.01,19775.0,0.04,1.0,0.0,0.0,0.0,0.0,353.0,0.05,2.5,1.0,9.0,353.0,0.02,353.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-04T01:17:04.702735
29864,2026-08-04,01:19:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,812.0,8120.0,286759.0,0.02,295587.0,0.0,0.5,24.0,240.0,8475.0,0.0,8828.0,0.02,1.0,1.0,10.0,353.0,0.0,353.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-04T01:19:05.797591
29865,2026-08-04,01:21:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,499.0,4990.0,176220.0,0.01,182223.0,0.0,0.5,17.0,170.0,6003.0,0.0,6003.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.01,2.5,0.0,0.0,0.0,0.0,0.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.01,10.0,0.0,0.0,0.0,0.0,0.0,0.01,2026-08-04T01:21:06.894518
29866,2026-08-04,01:23:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,406.0,4060.0,143378.0,0.01,149381.0,0.0,0.5,16.0,160.0,5650.0,0.0,6003.0,0.01,1.0,0.0,0.0,0.0,0.0,353.0,0.01,2.5,1.0,10.0,353.0,0.02,353.0,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T01:23:07.990910
29867,2026-08-04,01:25:02,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,681.0,6810.0,240498.0,0.02,250033.0,0.0,0.5,27.0,270.0,9535.0,0.01,9535.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T01:25:09.100757
29868,2026-08-04,01:27:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1394.0,13941.0,492327.0,0.04,511750.0,0.0,0.5,51.0,510.0,18011.0,0.01,19423.0,0.04,1.0,1.0,10.0,353.0,0.0,1412.0,0.05,2.5,3.0,30.0,1059.0,0.07,1059.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,2026-08-04T01:27:05.197525
29869,2026-08-04,01:29:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,1371.0,13710.0,484167.0,0.04,500411.0,0.0,0.5,45.0,450.0,15891.0,0.01,16244.0,0.04,1.0,0.0,0.0,0.0,0.0,353.0,0.05,2.5,0.0,0.0,0.0,0.0,353.0,0.05,5.0,1.0,10.0,353.0,0.2,353.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-04T01:29:06.871120
29870,2026-08-04,01:31:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,989.0,9890.0,349263.0,0.03,363741.0,0.0,0.5,39.0,390.0,13772.0,0.01,14478.0,0.03,1.0,2.0,20.0,706.0,0.0,706.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:31:08.557423
29871,2026-08-04,01:33:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1358.0,13580.0,479599.0,0.04,503966.0,0.0,0.5,66.0,660.0,23308.0,0.01,24367.0,0.04,1.0,2.0,20.0,706.0,0.0,1059.0,0.05,2.5,1.0,10.0,353.0,0.02,353.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-04T01:33:04.694211
29872,2026-08-04,01:35:03,Location 1,60.0,0.1,True,True,True,True,False,21.8,59,0.3,1169.0,11690.0,412838.0,0.03,429789.0,0.0,0.5,48.0,480.0,16951.0,0.01,16951.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:35:05.797125
29873,2026-08-04,01:37:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1213.0,12129.0,428338.0,0.04,444228.0,0.0,0.5,43.0,429.0,15184.0,0.01,15890.0,0.04,1.0,1.0,9.0,353.0,0.0,706.0,0.05,2.5,0.0,0.0,0.0,0.0,353.0,0.05,5.0,1.0,9.0,353.0,0.2,353.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-04T01:37:06.895334
29874,2026-08-04,01:39:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,965.0,9650.0,340792.0,0.03,353152.0,0.0,0.5,34.0,340.0,12007.0,0.01,12360.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:39:07.998794
29875,2026-08-04,01:41:02,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,922.0,9220.0,325630.0,0.03,339050.0,0.0,0.5,34.0,340.0,12008.0,0.01,13420.0,0.03,1.0,3.0,30.0,1059.0,0.01,1412.0,0.04,2.5,0.0,0.0,0.0,0.0,353.0,0.05,5.0,1.0,10.0,353.0,0.2,353.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-04T01:41:04.690884
29876,2026-08-04,01:43:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,787.0,7870.0,277950.0,0.02,289604.0,0.0,0.5,32.0,320.0,11301.0,0.01,11654.0,0.02,1.0,0.0,0.0,0.0,0.0,353.0,0.03,2.5,1.0,10.0,353.0,0.02,353.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-04T01:43:06.460457
29877,2026-08-04,01:45:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,927.0,9270.0,327376.0,0.03,340089.0,0.0,0.5,36.0,360.0,12713.0,0.01,12713.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:45:07.558252
29878,2026-08-04,01:47:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,762.0,7620.0,269101.0,0.02,282520.0,0.0,0.5,35.0,350.0,12360.0,0.01,13419.0,0.02,1.0,1.0,10.0,353.0,0.0,1059.0,0.03,2.5,1.0,10.0,353.0,0.02,706.0,0.03,5.0,1.0,10.0,353.0,0.2,353.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-04T01:47:08.686290
29879,2026-08-04,01:49:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,59,0.3,1392.0,13920.0,491599.0,0.04,511375.0,0.0,0.5,53.0,530.0,18717.0,0.01,19776.0,0.04,1.0,2.0,20.0,706.0,0.0,1059.0,0.05,2.5,1.0,10.0,353.0,0.02,353.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-04T01:49:05.375939
29880,2026-08-04,01:51:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,988.0,9879.0,348899.0,0.03,363730.0,0.0,0.5,42.0,419.0,14831.0,0.01,14831.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-04T01:51:06.473689
29881,2026-08-04,01:53:03,Location 1,60.0,0.1,True,True,True,True,False,21.8,59,0.3,1089.0,10890.0,384587.0,0.03,401538.0,0.0,0.5,45.0,450.0,15892.0,0.01,16951.0,0.03,1.0,1.0,10.0,353.0,0.0,1059.0,0.04,2.5,2.0,20.0,706.0,0.05,706.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0,0.0,0.0,0.0,0.09,2026-08-04T01:53:08.145345
29882,2026-08-04,01:55:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,747.0,7470.0,263808.0,0.02,272283.0,0.0,0.5,24.0,240.0,8475.0,0.0,8475.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-04T01:55:09.245484
29883,2026-08-04,01:57:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,1716.0,17162.0,606103.0,0.05,621997.0,0.0,0.5,45.0,450.0,15894.0,0.01,15894.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.06,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-04T01:57:05.347811
29884,2026-08-04,01:59:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,59,0.3,1665.0,16650.0,588009.0,0.05,606373.0,0.0,0.5,51.0,510.0,18011.0,0.01,18364.0,0.05,1.0,1.0,10.0,353.0,0.0,353.0,0.06,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-04T01:59:07.028413
29885,2026-08-04,02:01:02,Location 1,60.0,0.1,True,True,True,True,False,21.7,59,0.3,1200.0,11997.0,423695.0,0.04,438524.0,0.0,0.5,39.0,389.0,13770.0,0.01,14829.0,0.04,1.0,3.0,29.0,1059.0,0.01,1059.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-04T02:01:08.136247
29886,2026-08-04,02:03:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,59,0.3,637.0,6369.0,224948.0,0.02,234129.0,0.0,0.5,26.0,259.0,9181.0,0.01,9181.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T02:03:09.228216
29887,2026-08-04,02:05:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,59,0.3,711.0,7109.0,251071.0,0.02,261311.0,0.0,0.5,28.0,279.0,9887.0,0.01,10240.0,0.02,1.0,1.0,9.0,353.0,0.0,353.0,0.03,2.5,0.0,0.0,0.0,0.0,0.0,0.03,5.0,0.0,0.0,0.0,0.0,0.0,0.03,10.0,0.0,0.0,0.0,0.0,0.0,0.03,2026-08-04T02:05:05.913610
29888,2026-08-04,02:07:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,59,0.3,1386.0,13861.0,489525.0,0.04,508950.0,0.0,0.5,52.0,520.0,18366.0,0.01,19425.0,0.04,1.0,2.0,20.0,706.0,0.0,1059.0,0.05,2.5,1.0,10.0,353.0,0.02,353.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-04T02:07:07.013058
